%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
100, 47758.81, 84311.88, -31564.42, 101404.54, 24129.60, -18829.06, -42634.27, -26879.31, -7658.53, 39934.09, -57341.10, -22778.46, -25482.73, -3153.14, -2636.21, 74615.09, 0.000, 0.000, 0.000, 19:25:40.635, 1579559140635
101, 60515.98, 94439.34, -32938.78, 90143.55, 10257.10, -34728.80, -52120.69, -33608.28, -14220.54, 39573.27, -64147.80, -27143.67, -30441.04, -7645.01, -7973.83, -52941.22, -0.018, -0.302, 0.970, 19:25:40.635, 1579559140635
102, 44398.39, 83488.14, -27276.68, 101702.40, 20850.80, -20348.27, -45184.96, -24453.79, -2832.55, 40917.06, -54156.84, -18793.39, -21179.80, 1217.63, 2983.58, 183340.41, 0.000, 0.000, 0.000, 19:25:40.635, 1579559140635
103, 56302.39, 90122.21, -34003.93, 94884.88, 18003.48, -27153.77, -45958.74, -31383.55, -15893.63, 38512.99, -64682.88, -30049.55, -32919.94, -10368.79, -10647.68, -96996.66, 0.000, 0.000, 0.000, 19:25:40.636, 1579559140636
104, 51932.85, 89707.92, -27279.83, 94665.47, 11850.56, -30433.29, -51390.91, -29347.35, -6012.62, 40895.96, -57419.17, -20767.59, -23508.56, 384.29, 633.40, 120461.91, 0.000, 0.000, 0.000, 19:25:40.636, 1579559140636
105, 47299.38, 83685.30, -31325.50, 101185.36, 23476.33, -19261.30, -42734.97, -27479.64, -7887.71, 39723.00, -57399.57, -24009.13, -26122.79, -456.42, -2609.61, 73764.38, 0.000, 0.000, 0.000, 19:25:40.636, 1579559140636
106, 60380.69, 93865.27, -32299.54, 89762.88, 9821.20, -34993.09, -52241.64, -36773.60, -14386.45, 39653.00, -64067.90, -27847.66, -30107.35, -1657.31, -7816.02, -55383.08, -0.022, -0.292, 0.952, 19:25:40.636, 1579559140636
107, 44064.85, 82820.36, -26951.06, 101835.53, 21065.31, -19929.22, -45144.87, -27657.29, -2674.01, 40777.71, -53750.91, -18737.65, -19601.38, 11398.70, 3553.90, 183129.77, 0.000, 0.000, 0.000, 19:25:40.637, 1579559140637
108, 56252.45, 89524.03, -34007.26, 94984.02, 18598.21, -26295.57, -45861.06, -34914.41, -15721.28, 38696.86, -64318.10, -29600.53, -31473.89, -524.33, -10169.31, -98288.26, 0.000, 0.000, 0.000, 19:25:40.637, 1579559140637
109, 51944.04, 89269.60, -27281.09, 94582.21, 12726.52, -29421.51, -51424.32, -33081.39, -5848.60, 40738.42, -57107.68, -20403.39, -21723.55, 8605.89, 814.52, 120212.82, 0.000, 0.000, 0.000, 19:25:40.637, 1579559140637
110, 47145.44, 83412.44, -31581.70, 100871.88, 24575.41, -18206.21, -42663.02, -30005.83, -7688.49, 39699.31, -57064.63, -23581.25, -24125.94, 4753.43, -2611.98, 73718.29, 0.000, 0.000, 0.000, 19:25:40.638, 1579559140638
111, 60007.39, 94156.90, -32508.17, 89461.58, 10755.50, -34287.02, -52124.82, -38349.18, -14220.51, 39684.85, -63822.48, -27246.93, -28775.57, -54.38, -8007.65, -55604.84, -0.020, -0.300, 0.956, 19:25:40.638, 1579559140638
112, 43676.18, 83381.05, -27188.79, 101587.34, 21403.76, -20013.35, -45040.51, -28597.33, -2731.63, 40858.90, -53772.06, -18911.97, -19105.89, 8911.73, 3107.59, 183092.23, 0.000, 0.000, 0.000, 19:25:40.638, 1579559140638
113, 55797.33, 89916.08, -34341.62, 94981.37, 18532.46, -26928.67, -45813.52, -35459.52, -15916.65, 38743.04, -64434.27, -29606.90, -30759.75, -3255.44, -10580.31, -98610.08, 0.000, 0.000, 0.000, 19:25:40.639, 1579559140639
114, 51473.70, 89824.15, -27630.40, 94891.98, 12163.24, -30588.81, -51278.54, -33856.68, -5985.51, 41363.04, -57201.11, -19815.38, -21111.31, 6325.68, 778.76, 119626.69, 0.000, 0.000, 0.000, 19:25:40.639, 1579559140639
115, 46993.89, 84493.08, -31557.35, 101931.04, 23631.61, -19605.94, -42519.48, -30247.21, -7947.36, 40647.94, -57296.17, -23011.81, -23831.12, 2715.51, -2540.75, 72965.45, 0.000, 0.000, 0.000, 19:25:40.639, 1579559140639
116, 60422.62, 95296.62, -33218.82, 90864.35, 9448.86, -35931.19, -52244.21, -39478.14, -14495.24, 40292.53, -64097.87, -25861.01, -28641.64, -1872.99, -7837.82, -55612.48, -0.022, -0.296, 0.968, 19:25:40.640, 1579559140640
117, 44346.44, 86703.09, -27338.33, 103751.23, 20031.21, -21569.79, -45001.93, -29289.86, -2914.38, 41227.01, -53933.93, -17411.49, -19031.30, 7186.51, 3469.55, 183105.44, 0.000, 0.000, 0.000, 19:25:40.640, 1579559140640
118, 56791.02, 93729.65, -34796.75, 97903.56, 16993.99, -28471.99, -45878.16, -36187.92, -16155.39, 39251.18, -64632.05, -27788.45, -30980.12, -4965.98, -10324.56, -98560.26, 0.000, 0.000, 0.000, 19:25:40.640, 1579559140640
119, 52760.84, 94059.45, -28554.04, 98176.70, 10452.88, -32251.35, -51378.88, -35103.97, -6227.37, 40296.62, -57379.05, -17736.33, -21502.09, 4713.49, 932.49, 119559.59, 0.000, 0.000, 0.000, 19:25:40.641, 1579559140641
120, 48467.77, 82946.96, -31816.16, 105227.05, 21542.32, -21490.49, -42919.95, -31125.25, -8541.41, 39279.32, -57810.77, -21741.12, -24720.76, 861.41, -2769.27, 72778.98, 0.000, 0.000, 0.000, 19:25:40.641, 1579559140641
121, 61879.71, 93680.47, -34218.87, 93225.44, 7194.45, -38001.70, -52803.13, -40607.73, -14902.20, 38791.21, -64390.41, -24367.96, -29545.47, -3471.65, -7896.13, -56792.03, -0.020, -0.302, 0.968, 19:25:40.641, 1579559140641
122, 45897.81, 89404.13, -27577.96, 107215.62, 17882.63, -23432.00, -45282.66, -30050.13, -3324.46, 38638.10, -54026.80, -16703.86, -20037.76, 5672.85, 3469.77, 182939.14, 0.000, 0.000, 0.000, 19:25:40.641, 1579559140641
123, 59252.46, 90528.25, -35289.74, 101242.71, 14647.81, -30355.79, -46424.68, -37183.85, -16668.28, 37749.82, -64288.35, -27747.05, -32065.19, -6445.37, -10370.56, -99402.67, 0.000, 0.000, 0.000, 19:25:40.642, 1579559140642
124, 55807.97, 96049.11, -29136.04, 101444.20, 8526.83, -33650.75, -51541.73, -36217.31, -6273.02, 38382.59, -55947.04, -17590.02, -22056.28, 4262.03, 1494.73, 119663.48, 0.000, 0.000, 0.000, 19:25:40.642, 1579559140642
125, 52237.19, 90150.51, -31748.89, 110349.04, 20202.60, -22063.09, -42627.34, -31606.60, -8566.62, 37987.01, -55671.71, -22020.78, -25627.26, 1314.71, -2037.43, 73004.59, 0.000, 0.000, 0.000, 19:25:40.642, 1579559140642
